interaction_id,user_id,product_id,interaction,timestamp,session_id,device,rating_given
I0000317,U03436,P003327,add_to_cart,2026-03-15T12:10:20.800219,f1139d4f,tablet,
I0000318,U00828,P005820,view,2026-02-25T00:33:20.800219,688fab48,tablet,
I0000319,U04581,P003157,wishlist,2025-06-04T07:18:20.800219,cc08db39,mobile,
I0000320,U03547,P007130,purchase,2025-09-19T12:09:20.800219,65adc35d,tablet,1.4
I0000321,U04603,P008004,purchase,2025-06-13T08:15:20.800219,7653d02b,desktop,3.3
I0000322,U03690,P002196,add_to_cart,2025-11-06T01:29:20.800219,47f74a81,mobile,
I0000323,U02146,P000220,add_to_cart,2026-01-26T15:31:20.800219,c65623d0,mobile,
I0000324,U05085,P004858,view,2025-07-26T10:48:20.800219,2d6ee4f0,tablet,
I0000325,U04603,P009064,wishlist,2025-12-04T01:06:20.800219,e377f081,desktop,
I0000326,U02933,P000242,click,2025-10-01T21:39:20.800219,ef184d66,desktop,
I0000327,U01163,P003777,click,2026-04-04T06:15:20.800219,9ec6d39e,tablet,
I0000328,U01459,P008716,view,2025-05-10T20:49:20.800219,a55d6491,tablet,
I0000329,U03534,P009922,view,2025-09-09T14:44:20.800219,fec72109,tablet,
I0000330,U04796,P006853,add_to_cart,2025-05-24T05:06:20.800219,695aec88,tablet,
I0000331,U03933,P002570,view,2025-11-21T14:52:20.800219,f6a4708f,tablet,
I0000332,U01313,P008756,add_to_cart,2025-09-17T22:47:20.800219,3f9b185b,desktop,
I0000333,U03787,P003386,click,2025-11-22T06:14:20.800219,50a4e3b1,mobile,
I0000334,U04960,P000612,view,2025-11-30T03:23:20.800219,7446a68d,tablet,
I0000335,U03930,P005025,view,2025-11-04T10:38:20.800219,01ac61be,mobile,
I0000336,U02824,P008851,add_to_cart,2026-01-30T06:14:20.800219,5c0e3f87,desktop,
I0000337,U01370,P009928,add_to_cart,2026-03-08T08:39:20.800219,2f066293,mobile,
I0000338,U00056,P009893,click,2026-03-07T06:01:20.800219,e6f6b214,desktop,
I0000339,U05097,P006221,purchase,2025-07-04T07:35:20.800219,1d3d662d,mobile,4.9
I0000340,U05043,P006647,view,2025-11-22T19:16:20.800219,5d3a7cbd,desktop,
I0000341,U02265,P007522,wishlist,2026-04-16T18:27:20.800219,4dbf1761,tablet,
I0000342,U02721,P008326,click,2025-10-08T06:20:20.800219,dc8779ac,mobile,
I0000343,U00690,P006946,purchase,2026-05-07T09:17:20.800219,afa3472d,mobile,3.7
I0000344,U01324,P000943,add_to_cart,2026-04-06T00:26:20.800219,cb4be1a7,desktop,
I0000345,U02708,P002890,click,2025-09-17T02:16:20.800219,72bb0f6a,desktop,
I0000346,U00413,P006289,view,2025-10-19T09:09:20.800219,202e7d86,desktop,
I0000347,U02947,P002107,click,2026-04-05T08:42:20.800219,64b53f88,desktop,
I0000348,U01766,P001305,view,2025-08-07T07:51:20.800219,418ee56b,desktop,
I0000349,U04537,P008764,view,2026-01-17T11:06:20.800219,ad1f83ef,desktop,
I0000350,U05032,P005052,purchase,2026-05-06T20:44:20.800219,00e9c7aa,desktop,2.4
I0000351,U01179,P002315,view,2025-07-31T08:23:20.800219,edd41f51,tablet,
I0000352,U03777,P006279,add_to_cart,2026-03-23T01:15:20.800219,43027ded,desktop,
I0000353,U02604,P009468,wishlist,2026-02-25T09:22:20.800219,80ec7e83,desktop,
I0000354,U02494,P008102,view,2025-07-31T14:26:20.800219,792b9da9,desktop,
I0000355,U03313,P000257,view,2026-04-24T01:32:20.800219,0f261493,mobile,
I0000356,U02677,P001430,add_to_cart,2025-07-16T20:36:20.800219,d0fbc423,desktop,
I0000357,U02944,P006838,view,2026-04-08T00:47:20.800219,510bc51d,mobile,
I0000358,U04671,P008779,view,2026-05-02T01:18:20.800219,f6909a4e,tablet,
I0000359,U03157,P004476,add_to_cart,2026-02-02T09:28:20.800219,de7e7ca9,tablet,
I0000360,U01229,P004453,click,2026-03-22T13:01:20.800219,3788a099,mobile,
I0000361,U03352,P000672,click,2025-06-27T18:41:20.800219,20bf39cf,desktop,
I0000362,U02045,P007979,wishlist,2026-01-04T14:25:20.800219,a5be0085,desktop,
I0000363,U04216,P004272,click,2026-01-16T00:29:20.800219,0eae9c6b,tablet,
I0000364,U03199,P007272,purchase,2025-08-30T09:52:20.800219,e1cd92a2,desktop,3.2
I0000365,U01535,P002737,click,2025-11-20T20:30:20.800219,1bfbaf34,tablet,
I0000366,U03397,P008329,click,2026-02-11T08:32:20.800219,40ea24c7,tablet,
I0000367,U02192,P001124,click,2026-01-29T11:39:20.800219,0173bccf,desktop,
I0000368,U02950,P001890,click,2026-04-11T07:38:20.800219,fb08b0e8,tablet,
I0000369,U01931,P005484,wishlist,2025-07-05T21:35:20.800219,07eba396,mobile,
I0000370,U01599,P004788,view,2026-02-17T01:33:20.800219,c25b6665,tablet,
I0000371,U02004,P002355,wishlist,2026-01-19T08:01:20.800219,e821a91d,tablet,
I0000372,U02328,P001732,click,2026-03-16T18:07:20.800219,cd2d6d18,tablet,
I0000373,U02516,P001893,add_to_cart,2026-03-11T22:31:20.800219,5edd5492,mobile,
I0000374,U00231,P004921,view,2025-06-22T13:06:20.800219,02dddf02,tablet,
I0000375,U03895,P003710,wishlist,2025-12-08T00:22:20.800219,2b238f41,mobile,
I0000376,U01700,P005744,add_to_cart,2026-01-05T22:36:20.800219,aee5d325,tablet,
I0000377,U02999,P009421,wishlist,2025-09-04T04:14:20.800219,986c0ce3,desktop,
I0000378,U04530,P003377,purchase,2026-01-29T22:03:20.800219,35f3a2ff,desktop,4.8
I0000379,U03714,P000257,view,2026-02-26T11:46:20.800219,273b9dab,desktop,
I0000380,U03825,P009394,view,2026-01-12T11:57:20.800219,f7a56f92,mobile,
I0000381,U03938,P002792,view,2025-12-01T15:45:20.800219,e89fa2c4,tablet,
I0000382,U01112,P006348,click,2026-02-22T03:22:20.800219,423ae8d4,mobile,
I0000383,U03786,P007559,wishlist,2025-10-31T17:38:20.800219,071cfe61,mobile,
I0000384,U00157,P006978,view,2025-06-30T16:34:20.800219,6901219e,desktop,
I0000385,U00623,P009815,view,2026-04-29T18:36:20.800219,e86597f6,desktop,
I0000386,U04785,P001513,view,2025-05-26T14:13:20.800219,3a3d83b1,mobile,
I0000387,U02725,P005821,view,2026-03-05T03:02:20.800219,2166b1e1,tablet,
I0000388,U00624,P001407,view,2025-08-01T10:22:20.800219,09c59bd7,desktop,
I0000389,U03431,P002872,click,2025-12-05T07:09:20.800219,51cbb020,desktop,
I0000390,U01207,P008541,add_to_cart,2026-05-01T15:27:20.800219,4299956f,mobile,
I0000391,U01366,P002695,view,2025-08-12T06:06:20.800219,20761e07,tablet,
I0000392,U04938,P010155,view,2025-12-05T07:23:20.800219,d83ca453,mobile,
I0000393,U00929,P009226,view,2025-11-22T15:29:20.800219,6ce1892d,mobile,
I0000394,U02258,P009972,view,2025-08-21T08:27:20.800219,74d73966,desktop,
I0000395,U00349,P004574,add_to_cart,2025-10-26T17:51:20.800219,4fc39674,tablet,
I0000396,U02307,P006071,view,2025-10-01T06:22:20.800219,036f543c,mobile,
I0000397,U01926,P005744,add_to_cart,2025-12-13T05:18:20.800219,07d18455,desktop,
I0000398,U04910,P000438,view,2025-09-23T04:27:20.800219,6c2d27dd,desktop,
I0000399,U02620,P004744,view,2025-10-15T00:10:20.800219,0e4e79c5,mobile,
I0000400,U02534,P006865,view,2025-06-04T05:55:20.800219,0791561d,desktop,
I0000401,U01045,P004489,view,2025-11-01T02:32:20.800219,e5184b48,mobile,
I0000402,U00729,P005688,view,2025-08-06T03:25:20.800219,5bd040b5,desktop,
I0000403,U01574,P000246,view,2025-11-18T18:52:20.800219,4e56f8da,mobile,
I0000404,U00875,P010034,view,2026-01-21T22:07:20.800219,3e7728d0,tablet,
I0000405,U01956,P007333,view,2025-12-13T06:17:20.800219,e5399ed2,mobile,
I0000406,U03004,P001104,click,2025-07-31T14:17:20.800219,1b9a6353,mobile,
I0000407,U03360,P004815,purchase,2025-05-22T08:17:20.800219,90cea33c,desktop,1.9
I0000408,U01804,P009939,add_to_cart,2025-10-06T02:18:20.800219,59863e5e,tablet,
I0000409,U00613,P006238,click,2025-11-17T05:17:20.800219,72491b0a,tablet,
I0000410,U04085,P003653,purchase,2026-05-10T14:34:20.800219,42d50c8c,tablet,1.0
I0000411,U04285,P006241,click,2025-11-18T02:59:20.800219,b66527d5,desktop,
I0000412,U00841,P002372,view,2025-07-10T14:12:20.800219,3d32db1a,tablet,
I0000413,U03204,P009941,view,2026-03-18T07:57:20.800219,dcda22c9,desktop,
I0000414,U00530,P004591,view,2025-08-24T18:01:20.800219,2c2eebd7,tablet,
I0000415,U05170,P008782,view,2025-11-05T19:46:20.800219,78398f1f,desktop,
I0000416,U01166,P008742,view,2025-05-23T09:39:20.800219,b99f993b,tablet,
I0000417,U03175,P009305,add_to_cart,2025-07-13T11:53:20.800219,eed5daea,tablet,
I0000418,U03753,P001668,click,2026-03-29T17:17:20.800219,112b703a,tablet,
I0000419,U00907,P003193,view,2026-04-24T09:34:20.800219,5690bec3,desktop,
I0000420,U04221,P009035,click,2026-05-06T23:05:20.800219,078084ed,mobile,
I0000421,U01965,P004106,view,2026-03-19T08:01:20.800219,95d7c3fc,mobile,
I0000422,U02852,P003931,wishlist,2025-06-30T08:14:20.800219,c9813167,tablet,
I0000423,U04439,P003726,purchase,2025-07-27T07:40:20.800219,e2b95b8c,tablet,3.5
I0000424,U05184,P009961,view,2026-05-01T07:51:20.800219,33463791,tablet,
I0000425,U01764,P001802,wishlist,2026-01-29T15:51:20.800219,12b9fc4a,mobile,
I0000426,U05016,P004041,view,2026-01-29T13:29:20.800219,c02bf313,mobile,
I0000427,U04014,P002801,click,2025-11-20T11:32:20.800219,c61a4284,tablet,
I0000428,U02492,P008358,view,2025-11-18T15:57:20.800219,9fe6029b,mobile,
I0000429,U02895,P001124,wishlist,2025-07-27T03:00:20.800219,79fd4bb2,desktop,
I0000430,U01673,P007824,click,2025-06-09T10:54:20.800219,06b7694a,desktop,
I0000431,U04238,P008027,click,2025-09-26T07:58:20.800219,1a62be8a,tablet,
I0000432,U00473,P007913,view,2026-01-19T02:23:20.800219,843e7272,tablet,
I0000433,U04184,P002498,add_to_cart,2025-08-16T22:37:20.800219,38bd70c8,desktop,
I0000434,U04949,P004338,purchase,2026-01-07T11:58:20.800219,f1604519,mobile,3.0
I0000435,U01680,P003575,wishlist,2026-04-30T09:26:20.800219,3150cbf2,tablet,
I0000436,U03951,P009817,view,2025-06-08T20:55:20.800219,79cc5b83,desktop,
I0000437,U03076,P008346,click,2025-10-17T11:35:20.800219,f738aec5,tablet,
I0000438,U01800,P009657,click,2025-12-20T04:31:20.800219,1909ce12,tablet,
I0000439,U02961,P007737,click,2026-04-18T19:19:20.800219,92c10c4c,mobile,
I0000440,U02061,P002321,view,2025-09-15T04:39:20.800219,00c9ad2a,desktop,
I0000441,U03415,P004407,add_to_cart,2025-07-01T23:51:20.800219,9b3ebfc0,tablet,
I0000442,U02822,P006265,add_to_cart,2025-10-06T20:38:20.800219,dc27f5f1,mobile,
I0000443,U04610,P002881,click,2026-04-12T15:16:20.800219,1a3f963d,desktop,
I0000444,U00813,P000452,add_to_cart,2025-12-03T18:29:20.800219,7fd20b3e,tablet,
I0000445,U03425,P010391,click,2025-07-28T18:24:20.800219,15e9b2e0,mobile,
I0000446,U01321,P000119,view,2025-12-28T04:41:20.800219,05846b8e,mobile,
I0000447,U02571,P006758,click,2025-10-01T07:16:20.800219,71797106,mobile,
I0000448,U01786,P008241,view,2026-01-24T08:30:20.800219,ae522b9c,desktop,
I0000449,U01736,P007971,add_to_cart,2025-08-23T12:04:20.800219,f6fae003,desktop,
I0000450,U00034,P003319,click,2025-12-01T08:45:20.800219,4929d472,desktop,
I0000451,U02461,P001477,click,2025-05-15T13:41:20.800219,1c95ec98,desktop,
I0000452,U03322,P009243,click,2026-03-12T18:55:20.800219,ce121cea,mobile,
I0000453,U04764,P008814,click,2025-06-24T12:48:20.800219,74d58010,desktop,
I0000454,U00465,P001953,click,2025-08-13T02:52:20.800219,5de3ca0c,mobile,
I0000455,U04999,P005245,view,2025-06-15T02:14:20.800219,75420359,desktop,
I0000456,U01495,P001206,click,2026-05-09T12:50:20.800219,3dafd8f0,desktop,
I0000457,U03762,P000746,view,2025-08-26T19:22:20.800219,bc4748f9,tablet,
I0000458,U03387,P004305,view,2026-03-21T01:03:20.800219,4258fe39,desktop,
I0000459,U00290,P009758,view,2026-04-23T03:26:20.800219,48617fd1,desktop,
I0000460,U03837,P007906,click,2025-08-22T06:31:20.800219,49bd6e86,desktop,
I0000461,U01622,P007289,view,2025-06-02T03:07:20.800219,97ccd94d,tablet,
I0000462,U04891,P009907,click,2025-08-01T00:38:20.800219,12bbeb0e,desktop,
I0000463,U01434,P008711,view,2026-04-21T16:07:20.800219,8df8cc1f,tablet,
I0000464,U03299,P001036,add_to_cart,2025-12-06T05:29:20.800219,f9cca762,mobile,
I0000465,U04814,P000086,click,2025-11-06T21:15:20.800219,6f0339dd,mobile,
I0000466,U01157,P001956,click,2025-10-02T14:09:20.800219,280734d8,mobile,
I0000467,U01371,P010302,click,2025-10-30T15:39:20.800219,9af2cf2c,tablet,
I0000468,U04137,P008549,click,2025-10-26T05:27:20.800219,b23adb1b,desktop,
I0000469,U00878,P005145,purchase,2026-04-15T02:24:20.800219,2d255d91,desktop,3.4
I0000470,U04856,P009343,add_to_cart,2025-10-15T02:01:20.800219,fd839804,mobile,
I0000471,U01608,P003007,click,2025-11-06T11:24:20.800219,dbbf1fc6,desktop,
I0000472,U02030,P002264,click,2025-11-21T15:11:20.800219,dc1494d2,tablet,
I0000473,U04898,P005008,wishlist,2025-12-02T02:59:20.800219,310ad620,mobile,
I0000474,U04312,P009401,click,2025-10-25T19:04:20.800219,19a598be,desktop,
I0000475,U02909,P000193,wishlist,2025-12-05T03:53:20.800219,0bb9b4d2,tablet,
I0000476,U00059,P001773,click,2026-04-15T18:17:20.800219,ae280de3,desktop,
I0000477,U03215,P000257,view,2026-01-21T16:38:20.800219,31366948,tablet,
I0000478,U04258,P010363,view,2026-02-12T06:14:20.800219,b6caca90,mobile,
I0000479,U01887,P004387,view,2026-02-15T18:15:20.800219,620a76f5,tablet,
I0000480,U00040,P009502,wishlist,2026-01-30T21:57:20.800219,57bcce56,tablet,
I0000481,U02015,P002433,view,2026-04-12T01:45:20.800219,dcfd5620,tablet,
I0000482,U04338,P006483,view,2026-01-10T05:23:20.800219,018fc73a,mobile,
I0000483,U01444,P006955,view,2025-10-10T01:58:20.800219,395d73ec,tablet,
I0000484,U02009,P001351,add_to_cart,2025-06-04T23:28:20.800219,e359c9d3,mobile,
I0000485,U04915,P002160,wishlist,2026-02-19T23:11:20.800219,493721b8,tablet,
I0000486,U03158,P000569,view,2025-06-12T06:59:20.800219,765733ea,mobile,
I0000487,U02916,P010475,click,2026-02-06T20:06:20.800219,1d8d901e,desktop,
I0000488,U04075,P007273,view,2026-02-13T01:05:20.800219,40516720,tablet,
I0000489,U02664,P006312,add_to_cart,2025-08-17T10:29:20.800219,e1799647,tablet,
I0000490,U00904,P003207,add_to_cart,2026-03-09T11:02:20.800219,d6a60862,desktop,
I0000491,U03953,P006246,view,2025-11-29T11:28:20.800219,c4f9d414,mobile,
I0000492,U00823,P005770,click,2025-06-20T04:13:20.800219,a6cc71fb,tablet,
I0000493,U03197,P001674,click,2025-07-26T00:41:20.800219,96d90bdd,desktop,
I0000494,U00435,P003507,click,2025-06-19T00:17:20.800219,7022e51e,mobile,
I0000495,U01901,P007948,click,2026-03-24T18:27:20.800219,28f6b7aa,desktop,
I0000496,U04240,P009891,view,2025-12-04T22:02:20.800219,47a8c25c,tablet,
I0000497,U03015,P004304,add_to_cart,2026-03-03T22:17:20.800219,7530c58b,desktop,
I0000498,U03638,P005663,click,2025-09-07T13:30:20.800219,e8439f45,mobile,
I0000499,U01904,P000523,view,2025-09-30T15:34:20.800219,63c708f7,tablet,
I0000500,U02446,P002783,purchase,2025-11-19T19:00:20.800219,437d2103,mobile,3.0
I0000501,U03363,P003142,wishlist,2026-01-09T16:30:20.800219,52930aaa,tablet,
I0000502,U01299,P006997,view,2025-11-20T07:44:20.800219,4173160a,tablet,
I0000503,U03939,P005631,wishlist,2025-11-16T02:46:20.800219,9122a4df,tablet,
I0000504,U00939,P009282,view,2025-05-21T04:02:20.800219,44350dd1,mobile,
I0000505,U00696,P003476,view,2025-05-15T02:37:20.800219,d267f929,tablet,
I0000506,U00489,P000433,click,2025-08-23T11:27:20.800219,f6cfae6e,desktop,
I0000507,U03192,P008981,view,2026-03-31T18:03:20.800219,e4582a95,desktop,
I0000508,U01525,P007696,click,2026-04-21T13:20:20.800219,b7767bea,desktop,
I0000509,U00099,P003861,view,2025-05-10T19:51:20.800219,39d10908,desktop,
I0000510,U02199,P007344,wishlist,2025-09-01T09:07:20.800219,55f0353a,desktop,
I0000511,U02970,P007109,view,2025-05-12T08:05:20.800219,d43d560e,mobile,
I0000512,U05048,P002197,view,2026-01-05T06:59:20.800219,097fd2b7,mobile,
I0000513,U01428,P005899,add_to_cart,2025-12-15T02:25:20.800219,c5cd6fa7,desktop,
I0000514,U04877,P001124,wishlist,2026-03-25T01:34:20.800219,3b0b46a5,mobile,
I0000515,U03751,P005754,add_to_cart,2025-10-23T23:27:20.800219,6e73cd5e,tablet,
I0000516,U00107,P010223,view,2025-05-22T04:03:20.800219,6c272125,desktop,
I0000517,U03781,P009466,view,2025-07-17T15:13:20.800219,231646f3,desktop,
I0000518,U03138,P004047,wishlist,2025-07-20T02:38:20.800219,1a494150,mobile,
I0000519,U01507,P009522,click,2025-11-14T23:38:20.800219,08c9a0a3,mobile,
I0000520,U02267,P006142,add_to_cart,2026-03-16T06:10:20.800219,4cacbe8e,mobile,
I0000521,U01185,P008725,view,2025-06-27T22:27:20.800219,630fd304,desktop,
I0000522,U02680,P008480,click,2026-01-03T13:31:20.800219,8afb6b1e,desktop,
I0000523,U01668,P004665,click,2025-06-30T16:46:20.800219,eaded36d,tablet,
I0000524,U00106,P005279,purchase,2025-08-02T10:16:20.800219,451a157e,mobile,2.3
I0000525,U02424,P005683,purchase,2025-05-24T12:33:20.800219,ccc324eb,mobile,3.3
I0000526,U02750,P001834,add_to_cart,2025-08-15T13:12:20.800219,9f1957c1,tablet,
I0000527,U03321,P008497,add_to_cart,2025-06-21T23:37:20.800219,6a6a4c32,mobile,
I0000528,U01269,P006283,click,2025-09-15T10:13:20.800219,12cf0d33,desktop,
I0000529,U03523,P009052,add_to_cart,2026-01-31T19:34:20.800219,e965ba14,desktop,
I0000530,U00351,P001231,wishlist,2025-05-22T08:41:20.800219,edd82bd0,desktop,
I0000531,U00380,P004287,view,2026-01-06T06:59:20.800219,f7f1de70,desktop,
I0000532,U01971,P009135,click,2025-09-15T06:47:20.800219,53f66f7a,desktop,
I0000533,U03108,P008462,view,2025-12-12T21:28:20.800219,b9000c50,desktop,
I0000534,U00121,P000049,click,2026-01-14T09:40:20.800219,63ebe8ec,desktop,
I0000535,U01326,P001036,add_to_cart,2025-07-21T09:27:20.800219,e3091dae,mobile,
I0000536,U00064,P002813,click,2026-01-12T06:24:20.800219,20100011,mobile,
I0000537,U03809,P000904,view,2025-11-09T18:54:20.800219,5b5319ad,mobile,
I0000538,U03955,P008152,view,2025-11-29T19:08:20.800219,1748974a,desktop,
I0000539,U04266,P006707,wishlist,2026-02-09T16:21:20.800219,d046f4f9,desktop,
I0000540,U02050,P007038,add_to_cart,2025-07-14T17:47:20.800219,332addb9,mobile,
I0000541,U03253,P001111,view,2025-12-03T18:42:20.800219,d00ee231,tablet,
I0000542,U04584,P009386,add_to_cart,2025-06-09T00:56:20.800219,245c1762,tablet,
I0000543,U02598,P006616,add_to_cart,2025-11-11T07:49:20.800219,dd53dcca,tablet,
I0000544,U01517,P004287,view,2025-05-23T12:50:20.800219,fc923a37,mobile,
I0000545,U00365,P008188,add_to_cart,2025-07-09T16:11:20.800219,982ab305,desktop,
I0000546,U04128,P004907,wishlist,2025-08-30T23:48:20.800219,c1291b3d,tablet,
I0000547,U00284,P003444,view,2025-12-16T14:22:20.800219,24bbb42f,desktop,
I0000548,U00984,P009167,add_to_cart,2026-02-02T11:04:20.800219,c7febb56,desktop,
I0000549,U04964,P005336,view,2025-08-18T20:17:20.800219,7cbae76b,mobile,
I0000550,U00557,P002187,add_to_cart,2025-05-30T06:32:20.800219,380c65cb,desktop,
I0000551,U03223,P003956,wishlist,2026-04-01T09:07:20.800219,8e3726d1,mobile,
I0000552,U00595,P009997,add_to_cart,2025-11-11T00:06:20.800219,42d1d81a,desktop,
I0000553,U01115,P003885,add_to_cart,2025-10-18T03:54:20.800219,6eb36536,tablet,
I0000554,U00030,P003600,view,2025-12-17T13:22:20.800219,08729fd1,mobile,
I0000555,U03499,P000353,view,2025-06-21T00:23:20.800219,3797ecd4,tablet,
I0000556,U02034,P009478,view,2025-12-08T19:42:20.800219,36c749bd,desktop,
I0000557,U01870,P002105,purchase,2026-03-12T18:56:20.800219,0524788a,desktop,4.2
I0000558,U01264,P000257,add_to_cart,2026-04-09T12:06:20.800219,d5d27fb9,desktop,
I0000559,U00594,P003297,view,2025-11-20T17:18:20.800219,95b0df87,tablet,
I0000560,U02430,P009657,view,2025-07-25T17:41:20.800219,41b6c1bf,desktop,
I0000561,U00963,P005723,view,2025-05-28T14:36:20.800219,f0586b67,desktop,
I0000562,U04663,P000662,view,2025-10-08T22:05:20.800219,21b1c03b,tablet,
I0000563,U04574,P001172,view,2025-12-01T03:01:20.800219,75319133,mobile,
I0000564,U04013,P007941,click,2026-02-01T03:08:20.800219,536e7ae2,tablet,
I0000565,U00529,P003505,click,2025-09-29T10:04:20.800219,904e7362,desktop,
I0000566,U04277,P009779,wishlist,2025-12-14T05:19:20.800219,8421dd0e,mobile,
I0000567,U04972,P007420,wishlist,2025-06-14T23:37:20.800219,112e96b7,tablet,
I0000568,U02653,P003283,view,2026-03-20T14:54:20.800219,79d8ca7e,mobile,
I0000569,U02259,P006359,click,2026-04-18T00:33:20.800219,9b48a54b,tablet,
I0000570,U02804,P004988,click,2025-09-08T18:22:20.800219,81a9c25c,desktop,
I0000571,U00484,P010364,add_to_cart,2026-01-09T22:53:20.800219,f3ba70b0,tablet,
I0000572,U02936,P004519,add_to_cart,2026-03-20T14:49:20.800219,71f745c9,desktop,
I0000573,U03489,P002766,view,2025-11-01T23:36:20.800219,3d7733e6,mobile,
I0000574,U04936,P003610,click,2025-08-17T12:04:20.800219,f4af517d,mobile,
I0000575,U00202,P000184,add_to_cart,2025-08-29T21:49:20.800219,fbce5a49,tablet,
I0000576,U00086,P003697,click,2025-12-17T13:22:20.800219,3cb34310,tablet,
I0000577,U04369,P000756,view,2025-05-27T17:43:20.800219,2e92ff7b,tablet,
I0000578,U00015,P009342,click,2025-06-28T08:25:20.800219,6cc55df4,mobile,
I0000579,U02812,P009998,purchase,2025-06-02T23:05:20.800219,57295aad,tablet,4.0
I0000580,U03782,P003819,view,2025-12-22T07:17:20.800219,ece9b9b7,tablet,
I0000581,U00990,P009029,purchase,2025-05-30T04:44:20.800219,4eabf1a6,tablet,2.2
I0000582,U03577,P006512,add_to_cart,2025-11-22T07:08:20.800219,dbb65ee4,mobile,
I0000583,U03744,P008154,view,2025-06-14T10:56:20.800219,e20e8acc,desktop,
I0000584,U00023,P005937,wishlist,2025-05-20T22:42:20.800219,06c830fb,tablet,
I0000585,U05176,P007130,view,2026-03-25T15:40:20.800219,48396ad6,mobile,
I0000586,U02019,P003446,view,2025-10-11T21:03:20.800219,007ece02,tablet,
I0000587,U01828,P002381,wishlist,2025-07-18T21:59:20.800219,bef3a587,tablet,
I0000588,U02234,P000390,view,2026-02-13T00:37:20.800219,513d4662,tablet,
I0000589,U03738,P003156,click,2025-12-12T19:09:20.800219,13547624,tablet,
I0000590,U02445,P005543,view,2025-11-12T07:44:20.800219,2aea7301,mobile,
I0000591,U02563,P001666,view,2026-01-24T09:21:20.800219,a38685c1,tablet,
I0000592,U04715,P005205,view,2025-08-08T03:31:20.800219,6a00abd7,tablet,
I0000593,U05088,P009973,click,2025-08-28T17:15:20.800219,d5fb22c2,tablet,
I0000594,U04067,P000569,add_to_cart,2025-07-14T07:02:20.800219,58665bb8,desktop,
